,word,depth,close,open
1006,avec,3,0,1
1007,le,4,0,1
1008,gobelet,4,0,0
1009,qui,5,0,1
1010,se,6,0,1
1011,trouvait,6,1,0
1012,à,6,0,1
1013,côté,6,1,0
1014,",",5,0,0
1015,et,6,0,1
1016,s’,7,0,1
1017,éloigna,7,0,0
1018,à,8,0,1
1019,toutes,9,0,1
1020,jambes,9,9,0
1021,.,0,1,0
1022,Comme,1,0,2
1023,il,2,0,1
1024,sortait,2,1,0
1025,par,2,0,1
1026,la,3,0,1
1027,porte,4,0,1
1028,d’,4,0,0
1029,airain,4,1,0
1030,",",3,0,0
1031,midi,4,0,1
1032,sonna,4,4,0
1033,",",0,0,0
1034,et,1,0,1
1035,la,2,0,1
1036,porte,2,2,0
1037,se,1,0,1
1038,referma,1,1,0
1039,avec,1,0,1
1040,une,2,0,1
1041,telle,2,0,0
1042,violence,2,2,0
1043,qu’,2,0,2
1044,elle,2,0,0
1045,lui,2,0,0
1046,enleva,2,1,0
1047,un,2,0,1
1048,morceau,2,0,0
1049,de,3,0,1
1050,le,4,0,1
1051,talon,4,4,0
1052,.,0,1,0
1053,Il,1,0,2
1054,se,1,0,0
1055,réjouissait,1,1,0
1056,d’,1,0,1
1057,avoir,1,0,0
1058,en,2,0,1
1059,sa,3,0,1
1060,possession,3,2,0
1061,l',2,0,1
1062,Eau,3,0,1
1063,de,3,0,0
1064,la,3,0,0
1065,vie,3,3,0
1066,;,0,0,0
1067,il,2,0,2
1068,s’,2,1,0
1069,en,3,0,2
1070,retourna,3,1,0
1071,donc,2,0,0
1072,chez,3,0,1
1073,lui,3,1,0
1074,",",2,0,0
1075,et,3,0,1
1076,",",3,0,0
1077,en,4,0,1
1078,route,4,1,0
1079,",",3,0,0
1080,il,5,0,2
1081,rencontra,5,1,0
1082,de,5,0,1
1083,nouveau,5,1,0
1084,le,5,0,1
1085,nain,5,5,0
1086,.,0,1,0
1087,Dès,2,0,3
1088,que,2,1,0
1089,celui-ci,1,0,0
1090,vit,1,0,0
1091,l’,2,0,1
1092,épée,2,1,0
1093,et,2,0,1
1094,le,3,0,1
1095,pain,3,3,0
1096,",",0,0,0
1097,il,1,0,1
1098,dit,1,1,0
1099,:,0,0,0
1100,--,1,0,1
1101,Tu,2,0,1
1102,as,2,1,0
1103,gagné,2,0,1
1104,là,2,0,0
1105,un,3,0,1
1106,grand,3,0,0
1107,trésor,3,3,0
1108,:,0,0,0
1109,avec,2,0,2
1110,cette,3,0,1
1111,épée,3,2,0
1112,",",1,0,0
1113,tu,2,0,1
1114,peux,2,1,0
1115,combattre,2,0,1
1116,toute,3,0,1
1117,une,3,0,0
1118,armée,3,3,0
1119,;,0,0,0
1120,quant,3,0,3
1121,à,3,1,0
1122,ce,3,0,1
1123,pain,3,2,0
1124,",",1,0,0
1125,il,2,0,1
1126,ne,2,0,0
1127,finit,2,1,0
1128,jamais,1,1,0
1129,.,0,1,0
1130,Le,1,0,2
1131,prince,1,1,0
1132,se,1,0,1
1133,dit,1,1,0
1134,:,0,0,0
1135,«,0,0,0
1136,Je,2,0,2
1137,ne,2,0,0
1138,veux,2,1,0
1139,pas,1,0,0
1140,retourner,2,0,1
1141,à,3,0,1
1142,le,4,0,1
1143,logis,4,2,0
1144,sans,3,0,1
1145,mes,4,0,1
1146,frères,4,3,0
1147,.,1,1,0
1148,»,0,1,0
1149,Et,1,0,2
1150,il,2,0,1
1151,dit,2,1,0
1152,à,2,0,1
1153,le,3,0,1
1154,nain,3,2,0
1155,:,1,0,0
1156,--,2,0,1
1157,Cher,3,0,1
1158,petit,3,0,0
1159,ami,3,1,0
1160,",",2,0,0
1161,ne,3,0,1
1162,pourriez,3,0,0
1163,-vous,3,1,0
1164,pas,2,0,0
1165,m’,4,0,2
1166,apprendre,4,1,0
1167,où,4,0,1
1168,sont,4,0,0
1169,mes,5,0,1
1170,deux,5,0,0
1171,frères,5,5,0
1172,?,0,1,0
1173,Ils,1,0,2
1174,sont,1,0,0
1175,partis,1,1,0
1176,avant,1,0,1
1177,moi,1,1,0
1178,pour,1,0,1
1179,chercher,1,0,0
1180,l',2,0,1
1181,Eau,2,0,0
1182,de,3,0,1
1183,la,4,0,1
1184,vie,4,4,0
1185,",",0,0,0
1186,et,1,0,1
1187,ils,3,0,2
1188,ne,3,0,0
1189,sont,3,1,0
1190,pas,2,0,0
1191,revenus,2,2,0
1192,.,0,1,0
1193,--,0,0,1
1194,Ils,1,0,1
1195,sont,1,0,0
1196,emprisonnés,1,1,0
1197,entre,1,0,1
1198,deux,2,0,1
1199,montagnes,2,2,0
1200,",",0,0,0
1201,répondit,1,0,1
1202,le,2,0,1
1203,nain,2,2,0
1204,",",0,0,0
1205,et,1,0,1
1206,je,2,0,1
1207,les,2,0,0
